	Neighborhood	Neighborhood Latitude	Neighborhood Longitude	Venue	Venue Latitude	Venue Longitude	Venue Category
1620	Belmont	40.85727710073895	-73.88845196134804	Zero Otto Nove	40.85471353015844	-73.88838751470229	Pizza Place
1621	Belmont	40.85727710073895	-73.88845196134804	Teitel Brothers Imported Italian Specialty Products	40.85474415987506	-73.88822018662913	Food & Drink Shop
1622	Belmont	40.85727710073895	-73.88845196134804	Arthur Avenue Fiasco	40.854844	-73.887908	Italian Restaurant
1623	Belmont	40.85727710073895	-73.88845196134804	Gino's Pastry Shop	40.855647999999995	-73.888196	Dessert Shop
1624	Belmont	40.85727710073895	-73.88845196134804	DeLillo Pastry Shop	40.85536383666541	-73.88719756785711	Dessert Shop
1625	Belmont	40.85727710073895	-73.88845196134804	Simon's Deli & Bagels	40.857424338663805	-73.88597284190821	Deli / Bodega
1626	Belmont	40.85727710073895	-73.88845196134804	Cosenza's Fish Market	40.85466025221803	-73.88833461814113	Fish Market
1627	Belmont	40.85727710073895	-73.88845196134804	Mike's Deli	40.85413107559137	-73.8881359312148	Deli / Bodega
1628	Belmont	40.85727710073895	-73.88845196134804	Madonia Bakery	40.85441232476012	-73.88851590024353	Bakery
1629	Belmont	40.85727710073895	-73.88845196134804	Egidio Pastry Shop	40.85514224140267	-73.88697184841936	Bakery
1630	Belmont	40.85727710073895	-73.88845196134804	Borgatti's Ravioli & Egg Noodles	40.855014997992136	-73.88652145739076	Food & Drink Shop
1631	Belmont	40.85727710073895	-73.88845196134804	Morrone Pastry Shop & Cafe	40.854635750374605	-73.88840016473603	Dessert Shop
1632	Belmont	40.85727710073895	-73.88845196134804	Calabria Pork Store	40.85414529023418	-73.88877606219484	Italian Restaurant
1633	Belmont	40.85727710073895	-73.88845196134804	Arthur Avenue Retail Market	40.854156791455715	-73.88817917236352	Market
1634	Belmont	40.85727710073895	-73.88845196134804	Bellini's Pizza	40.8570710822463	-73.88535048830875	Pizza Place
1635	Belmont	40.85727710073895	-73.88845196134804	Gerbasi Ristorante	40.85533418683699	-73.88780782046945	Italian Restaurant
1636	Belmont	40.85727710073895	-73.88845196134804	Addeo & Sons Bakery	40.85449717034133	-73.88759144753934	Bakery
1637	Belmont	40.85727710073895	-73.88845196134804	Estrellita Poblana	40.85400959882801	-73.88892348848158	Mexican Restaurant
1638	Belmont	40.85727710073895	-73.88845196134804	La Cantina Wine & Liquor	40.85469470008847	-73.88836435784827	Liquor Store
1639	Belmont	40.85727710073895	-73.88845196134804	Antonio's Trattoria	40.854082862115455	-73.88661644989108	Italian Restaurant
1640	Belmont	40.85727710073895	-73.88845196134804	Enzo's	40.854354554251444	-73.88864359312625	Italian Restaurant
1641	Belmont	40.85727710073895	-73.88845196134804	Artuso Pastry Shop	40.854324604875096	-73.88511207332353	Bakery
1642	Belmont	40.85727710073895	-73.88845196134804	The Bronx Beer Hall	40.854197571164775	-73.88823312783984	Bar
1643	Belmont	40.85727710073895	-73.88845196134804	Joes Italian Deli	40.85439129501429	-73.8853668865723	Deli / Bodega
1644	Belmont	40.85727710073895	-73.88845196134804	Dominick's Restaurant	40.85421506482662	-73.88876521498301	Italian Restaurant
1645	Belmont	40.85727710073895	-73.88845196134804	Pugsley Pizza	40.8588177574385	-73.88480770171738	Pizza Place
1646	Belmont	40.85727710073895	-73.88845196134804	TCK Martial Arts Academy	40.85772906763519	-73.88361299571267	Martial Arts Dojo
1647	Belmont	40.85727710073895	-73.88845196134804	Roberto's	40.853607	-73.88843	Italian Restaurant
1648	Belmont	40.85727710073895	-73.88845196134804	Mt. Carmel Wine & Spirits Co.	40.85541601340869	-73.8872427462712	Liquor Store
1649	Belmont	40.85727710073895	-73.88845196134804	Cafe al Mercato	40.85417649340613	-73.88808455700543	Italian Restaurant
1650	Belmont	40.85727710073895	-73.88845196134804	Modern Market	40.85524546284461	-73.88785881084709	Grocery Store
1651	Belmont	40.85727710073895	-73.88845196134804	Emilia's Restaurant	40.85412010500031	-73.88890998498077	Italian Restaurant
1652	Belmont	40.85727710073895	-73.88845196134804	White Castle	40.85900319252771	-73.88649446049982	Fast Food Restaurant
1653	Belmont	40.85727710073895	-73.88845196134804	Best Deli & Grocery	40.85955036756025	-73.88717333450916	Deli / Bodega
1654	Belmont	40.85727710073895	-73.88845196134804	Tuff City Tattoos	40.857715183054	-73.88364041094518	Tattoo Parlor
1655	Belmont	40.85727710073895	-73.88845196134804	Mario's Restaurant & Catering	40.854243777661196	-73.88843667516853	Italian Restaurant
1656	Belmont	40.85727710073895	-73.88845196134804	Clinton Hall	40.857304458110725	-73.8858122629058	American Restaurant
1657	Belmont	40.85727710073895	-73.88845196134804	Pasquale Riggaletto's	40.853744601208376	-73.88926386660914	Italian Restaurant
1658	Belmont	40.85727710073895	-73.88845196134804	Pizza Studio - Fordham	40.86074889186513	-73.88981540589373	Pizza Place
1659	Belmont	40.85727710073895	-73.88845196134804	David Greco's Arthur Avenue Trattoria	40.854031511759736	-73.88887832314941	Italian Restaurant
1660	Belmont	40.85727710073895	-73.88845196134804	Tra Di Noi	40.855139534007634	-73.88679442998631	Italian Restaurant
1661	Belmont	40.85727710073895	-73.88845196134804	M&G Diner	40.85516971967267	-73.88773144856515	Diner
1662	Belmont	40.85727710073895	-73.88845196134804	Calandra's Cheese	40.85375691342471	-73.88907421950137	Cheese Shop
1663	Belmont	40.85727710073895	-73.88845196134804	Çka Ka Qëllu	40.853835	-73.888021	Eastern European Restaurant
1664	Belmont	40.85727710073895	-73.88845196134804	Randazzo's Seafood	40.854059	-73.88913199999999	Fish Market
1665	Belmont	40.85727710073895	-73.88845196134804	Mugz	40.857309011647914	-73.88597845458973	Bar
1666	Belmont	40.85727710073895	-73.88845196134804	Starbucks	40.86063643	-73.89027008	Coffee Shop
1667	Belmont	40.85727710073895	-73.88845196134804	East Fordham Road	40.86114473768955	-73.89052603849369	Plaza
1668	Belmont	40.85727710073895	-73.88845196134804	Rams Deli Plus	40.858559	-73.885937	Deli / Bodega
1669	Belmont	40.85727710073895	-73.88845196134804	Prince Coffee House	40.85358840710895	-73.88912213488182	Café
1670	Belmont	40.85727710073895	-73.88845196134804	Cerini Coffee & Gifts	40.854	-73.8887	Gourmet Shop
1671	Belmont	40.85727710073895	-73.88845196134804	Terranova Bakery	40.8542927142093	-73.88513190462093	Bakery
1672	Belmont	40.85727710073895	-73.88845196134804	San Gennaro Ristorante	40.854217	-73.8891	Italian Restaurant
1673	Belmont	40.85727710073895	-73.88845196134804	Ann & Tony's - An Original Arthur Avenue Restaurant	40.855704465427415	-73.88744918407676	Italian Restaurant
1674	Belmont	40.85727710073895	-73.88845196134804	TD Bank	40.8577716	-73.8841875	Bank
1675	Belmont	40.85727710073895	-73.88845196134804	TJ Maxx	40.8605059	-73.8902992	Department Store
1676	Belmont	40.85727710073895	-73.88845196134804	Dollar Tree	40.8576257142857	-73.89109	Discount Store
1677	Belmont	40.85727710073895	-73.88845196134804	7-Eleven	40.8582643	-73.8855593	Convenience Store
1678	Belmont	40.85727710073895	-73.88845196134804	Arthur Avenue Cigars	40.8540840193801	-73.88876614274342	Smoke Shop
1679	Belmont	40.85727710073895	-73.88845196134804	Kasike Mofongo House	40.8599293695359	-73.89317656303486	Spanish Restaurant
1680	Belmont	40.85727710073895	-73.88845196134804	Sake II	40.8542650842672	-73.88461563532414	Japanese Restaurant
1681	Belmont	40.85727710073895	-73.88845196134804	Tony & Tina's Pizza	40.857431933012315	-73.88602914297164	Pizza Place
1682	Belmont	40.85727710073895	-73.88845196134804	University Pizza & Restaurant	40.85870680479297	-73.88585753180512	Pizza Place
1683	Belmont	40.85727710073895	-73.88845196134804	Catania's Pizzeria & Cafe Inc.	40.85363375882053	-73.88933672847328	Pizza Place
1684	Belmont	40.85727710073895	-73.88845196134804	Enterprise Rent-A-Car	40.858490636412895	-73.88432532548904	Rental Car Location
1685	Belmont	40.85727710073895	-73.88845196134804	Rite Aid	40.8529057	-73.8894812	Pharmacy
1686	Belmont	40.85727710073895	-73.88845196134804	Starbucks	40.861106	-73.886148	Coffee Shop
1687	Belmont	40.85727710073895	-73.88845196134804	Carvel	40.860305	-73.892481	Ice Cream Shop
1688	Belmont	40.85727710073895	-73.88845196134804	Planet Wings	40.85419797917459	-73.88460465788225	Wings Joint
1689	Belmont	40.85727710073895	-73.88845196134804	Chase Bank	40.85567027526144	-73.88705752857294	Bank
1690	Belmont	40.85727710073895	-73.88845196134804	Dunkin Donuts at Beer Cave	40.858514	-73.885103	Donut Shop
1691	Belmont	40.85727710073895	-73.88845196134804	Famous Footware	40.85971388179236	-73.89095093753623	Shoe Store
1692	Belmont	40.85727710073895	-73.88845196134804	Famous Foot Wear	40.860384	-73.890067	Shoe Store
1693	Belmont	40.85727710073895	-73.88845196134804	Howl At The Moon	40.857572927824215	-73.88644395048595	Piano Bar
1694	Belmont	40.85727710073895	-73.88845196134804	Dunkin'	40.85408318071603	-73.89121845658315	Donut Shop
1695	Belmont	40.85727710073895	-73.88845196134804	Subway	40.85369	-73.888873	Sandwich Place
1696	Belmont	40.85727710073895	-73.88845196134804	Chipotle Mexican Grill	40.86033458808209	-73.89050734400826	Mexican Restaurant
1697	Belmont	40.85727710073895	-73.88845196134804	Chase Bank	40.860690856581115	-73.89013443113484	Bank
1698	Belmont	40.85727710073895	-73.88845196134804	Shell	40.85838677	-73.88542718	Gas Station
1699	Belmont	40.85727710073895	-73.88845196134804	Arthur Avenue Cafe	40.85406831774407	-73.8888375888388	Italian Restaurant
1700	Belmont	40.85727710073895	-73.88845196134804	SUBWAY	40.86065708075232	-73.88945320961489	Sandwich Place
1701	Belmont	40.85727710073895	-73.88845196134804	Dunkin'	40.85870272255956	-73.88473962134822	Donut Shop
1702	Belmont	40.85727710073895	-73.88845196134804	Best Buy	40.8608744	-73.8916732	Electronics Store
1703	Belmont	40.85727710073895	-73.88845196134804	CTown Supermarkets	40.8539793	-73.8858192	Grocery Store
1704	Belmont	40.85727710073895	-73.88845196134804	Bronx Dance Theatre	40.85595891854116	-73.88811774447312	Dance Studio
1705	Belmont	40.85727710073895	-73.88845196134804	Ivana's Pizzeria	40.855073	-73.88834399999999	Pizza Place
1706	Belmont	40.85727710073895	-73.88845196134804	Fordham Beer & Soda	40.85768388112266	-73.89157105880562	Liquor Store
1707	Belmont	40.85727710073895	-73.88845196134804	Compare Foods	40.860567162596894	-73.8912322890967	Grocery Store
1708	Belmont	40.85727710073895	-73.88845196134804	Bella Pizza	40.855	-73.89070500000001	Pizza Place
1709	Belmont	40.85727710073895	-73.88845196134804	Castillo Food Center Corp	40.85460553422668	-73.89061790863519	Deli / Bodega
1710	Belmont	40.85727710073895	-73.88845196134804	JJ Restaurant Sport Bar	40.854349	-73.891077	Spanish Restaurant
1711	Belmont	40.85727710073895	-73.88845196134804	Hut Fried Chicken & Pizza	40.85460739097062	-73.89180313395626	Fried Chicken Joint
1712	Belmont	40.85727710073895	-73.88845196134804	Oriental House	40.853920898650564	-73.89074997188797	Chinese Restaurant
1713	Belmont	40.85727710073895	-73.88845196134804	Bronen's Music	40.859905	-73.892728	Music Store
1714	Belmont	40.85727710073895	-73.88845196134804	MTA MaBSTOA & Bee-Line Bus at E. Fordham Road & Cambreleng Ave: (Bx9, Bx12 & Select +SBS, Bx17, Bx22 & BL 60, 61, 62X)	40.85800381627	-73.88291789264353	Bus Station
1715	Spuyten Duyvil	40.88139497727086	-73.91719048210393	Henry Hudson Memorial Park	40.8807484604287	-73.91918989994824	Park
1716	Spuyten Duyvil	40.88139497727086	-73.91719048210393	TCR The Club of Riverdale	40.8786283	-73.9145678	Tennis Stadium
1717	Spuyten Duyvil	40.88139497727086	-73.91719048210393	Siam Square	40.8787962348852	-73.91670090763066	Thai Restaurant
1718	Spuyten Duyvil	40.88139497727086	-73.91719048210393	Chase Bank	40.878666	-73.91724	Bank
1719	Spuyten Duyvil	40.88139497727086	-73.91719048210393	Rite Aid	40.878349	-73.917611	Pharmacy
1720	Spuyten Duyvil	40.88139497727086	-73.91719048210393	Seton Park - Tennis Courts	40.88502789371972	-73.91572554585636	Tennis Court
1721	Spuyten Duyvil	40.88139497727086	-73.91719048210393	Arlington Avenue & West 232nd Street	40.88401563216687	-73.91252232171007	Intersection
1722	North Riverdale	40.90854282950666	-73.90453054908927	Nona's Pizza	40.910155696805184	-73.90302574970092	Pizza Place
1723	North Riverdale	40.90854282950666	-73.90453054908927	Riverdale Steakhouse	40.90669106081043	-73.90404852446946	Burger Joint
1724	North Riverdale	40.90854282950666	-73.90453054908927	Madison's	40.90648305752465	-73.90396530525271	Italian Restaurant
1725	North Riverdale	40.90854282950666	-73.90453054908927	Carlos & Gabby's - Riverdale	40.906566049541226	-73.90439723485366	Mexican Restaurant
1726	North Riverdale	40.90854282950666	-73.90453054908927	Noni's Coffee Shop	40.90735450795435	-73.90416054486849	Coffee Shop
1727	North Riverdale	40.90854282950666	-73.90453054908927	Tokyo House	40.90567203906053	-73.90430870547758	Sushi Restaurant
1728	North Riverdale	40.90854282950666	-73.90453054908927	Riverdale Bagels	40.90561167896858	-73.90423892885934	Bagel Shop
1729	North Riverdale	40.90854282950666	-73.90453054908927	Capital One Bank	40.9081132	-73.904055	Bank
1730	North Riverdale	40.90854282950666	-73.90453054908927	Addeo's Riverdale Pizzeria	40.90575686550095	-73.9042416969571	Pizza Place
1731	North Riverdale	40.90854282950666	-73.90453054908927	Skyview Pool	40.90695547325554	-73.9069701053637	Pool
1732	North Riverdale	40.90854282950666	-73.90453054908927	Baskin-Robbins	40.90664198827557	-73.90467587241307	Ice Cream Shop
1733	North Riverdale	40.90854282950666	-73.90453054908927	Beccofino	40.9054667242996	-73.90042336967397	Italian Restaurant
1734	North Riverdale	40.90854282950666	-73.90453054908927	Dunkin'	40.906745669714034	-73.90464169816494	Donut Shop
1735	North Riverdale	40.90854282950666	-73.90453054908927	Riverdale YM-YWHA	40.90504914923492	-73.90810534596709	Social Club
1736	North Riverdale	40.90854282950666	-73.90453054908927	SUBWAY	40.906114967645465	-73.90444195849047	Sandwich Place
1737	North Riverdale	40.90854282950666	-73.90453054908927	Chase Bank	40.90584	-73.904025	Bank
1738	North Riverdale	40.90854282950666	-73.90453054908927	Dino's Pizzeria	40.90517102933955	-73.90147193175798	Pizza Place
1739	North Riverdale	40.90854282950666	-73.90453054908927	Golden Phoenix Chinese Restaurant	40.90568876262962	-73.90429772559949	Chinese Restaurant
1740	North Riverdale	40.90854282950666	-73.90453054908927	Magnum comics	40.906944910206626	-73.90411643392981	Bookstore
1741	North Riverdale	40.90854282950666	-73.90453054908927	SkyClub Gym	40.908909669848406	-73.90575647864802	Gym
1742	North Riverdale	40.90854282950666	-73.90453054908927	Verizon Wireless - Riverdale Ave	40.90725308058213	-73.90393495559692	Electronics Store
1743	North Riverdale	40.90854282950666	-73.90453054908927	CTown Supermarkets	40.9052883	-73.9010988	Grocery Store
1744	North Riverdale	40.90854282950666	-73.90453054908927	Skyview Restaurant and Delicatessen	40.905967228221755	-73.9045874091824	Food
1745	North Riverdale	40.90854282950666	-73.90453054908927	MTA MaBSTOA & Bee-Line Bus at Riverdale Ave & W. 263rd St: (Bx7, Bx10, BxM1, BxM2, BxM18 & BL 8)	40.91277623413809	-73.9026008498489	Bus Station
1746	Pelham Bay	40.85064140940335	-73.8320737824047	Empire Bagels	40.8493916428526	-73.83052713165733	Bagel Shop
1747	Pelham Bay	40.85064140940335	-73.8320737824047	Key Food	40.85075906754876	-73.83022703369909	Supermarket
1748	Pelham Bay	40.85064140940335	-73.8320737824047	Zeppieri & Sons Italian Bakery	40.847119272159645	-73.83205709805584	Bakery
1749	Pelham Bay	40.85064140940335	-73.8320737824047	iLoveKickboxing	40.8528708	-73.8280849	Gym
1750	Pelham Bay	40.85064140940335	-73.8320737824047	Giovanni's Italian Restaurant	40.85178560311938	-73.82978599125016	Italian Restaurant
1751	Pelham Bay	40.85064140940335	-73.8320737824047	Pruzzo's	40.846830893319044	-73.83266303397475	Deli / Bodega
1752	Pelham Bay	40.85064140940335	-73.8320737824047	Lucca Italian Restaurant	40.847676	-73.831834	Italian Restaurant
1753	Pelham Bay	40.85064140940335	-73.8320737824047	George's Restaurant	40.84694474346586	-73.83218412978853	Diner
1754	Pelham Bay	40.85064140940335	-73.8320737824047	Mexico Magico Restaurant	40.84665466644338	-73.83207247777908	Mexican Restaurant
1755	Pelham Bay	40.85064140940335	-73.8320737824047	Shangri-La	40.84715972410305	-73.83264181934335	Asian Restaurant
1756	Pelham Bay	40.85064140940335	-73.8320737824047	Juice Me	40.84825906382749	-73.83136996335718	Juice Bar
1757	Pelham Bay	40.85064140940335	-73.8320737824047	Bases Loaded	40.84723270317454	-73.83229038332479	Sports Bar
1758	Pelham Bay	40.85064140940335	-73.8320737824047	Honey's Thai Pavilion	40.84784479852375	-73.83131988215104	Thai Restaurant
1759	Pelham Bay	40.85064140940335	-73.8320737824047	Planet Fitness	40.84829046054853	-73.83087490241945	Gym / Fitness Center
1760	Pelham Bay	40.85064140940335	-73.8320737824047	Dunkin'	40.8526047	-73.8274719	Donut Shop
1761	Pelham Bay	40.85064140940335	-73.8320737824047	Carvel	40.847676	-73.831834	Ice Cream Shop
1762	Pelham Bay	40.85064140940335	-73.8320737824047	Pelham Bay Mini Mart	40.85307825115419	-73.82735634075618	Convenience Store
1763	Pelham Bay	40.85064140940335	-73.8320737824047	Villa Barone Ristorante	40.853225226780154	-73.82730476570323	Italian Restaurant
1764	Pelham Bay	40.85064140940335	-73.8320737824047	Chirping Chicken	40.84745434282861	-73.83076149559376	BBQ Joint
1765	Pelham Bay	40.85064140940335	-73.8320737824047	Chase Bank	40.847036797145186	-73.8315611982967	Bank
1766	Pelham Bay	40.85064140940335	-73.8320737824047	Lehigh Wines & Liquors	40.846699639974574	-73.8328505463829	Food & Drink Shop
1767	Pelham Bay	40.85064140940335	-73.8320737824047	SUBWAY	40.8525017	-73.8274314	Sandwich Place
1768	Pelham Bay	40.85064140940335	-73.8320737824047	Chase Bank	40.85201912415025	-73.82961617810025	Bank
1769	Pelham Bay	40.85064140940335	-73.8320737824047	SUBWAY / Convenient Store	40.84635	-73.832075	Sandwich Place
1770	Pelham Bay	40.85064140940335	-73.8320737824047	7-Eleven	40.8518317191355	-73.8287814614068	Convenience Store
1771	Pelham Bay	40.85064140940335	-73.8320737824047	Capital One Bank	40.8478513	-73.8308669	Bank
1772	Pelham Bay	40.85064140940335	-73.8320737824047	Vivienne's Bar	40.84794857088276	-73.83127639864472	Dive Bar
1773	Pelham Bay	40.85064140940335	-73.8320737824047	Dunkin'	40.84640780925593	-73.83157343124185	Donut Shop
1774	Pelham Bay	40.85064140940335	-73.8320737824047	CVS pharmacy	40.852422067925474	-73.82724053586031	Pharmacy
1775	Pelham Bay	40.85064140940335	-73.8320737824047	Burger King	40.852655	-73.827742	Fast Food Restaurant
1776	Pelham Bay	40.85064140940335	-73.8320737824047	Marjorie A Varrichio, Attorney At Law	40.85043572847539	-73.83004120150858	Lawyer
1777	Pelham Bay	40.85064140940335	-73.8320737824047	Thin Is In	40.851304999999996	-73.82959699999999	Gym / Fitness Center
1778	Pelham Bay	40.85064140940335	-73.8320737824047	Pinetree Nails	40.851858	-73.829993	Spa
1779	Pelham Bay	40.85064140940335	-73.8320737824047	Lee Xing	40.85164023136602	-73.82979925838885	Chinese Restaurant
1780	Pelham Bay	40.85064140940335	-73.8320737824047	Aliano Hair Salon	40.851534	-73.829447	Salon / Barbershop
1781	Pelham Bay	40.85064140940335	-73.8320737824047	Kennedy Chicken & Sandwiches	40.85281738889092	-73.82768787841928	Fast Food Restaurant
1782	Pelham Bay	40.85064140940335	-73.8320737824047	ENT And Allergy Associates	40.8528373	-73.83706800000002	Doctor's Office
1783	Schuylerville	40.82657951686922	-73.82620275994073	Brewski's Bar & Grill	40.82664104244332	-73.82248599450232	Bar
1784	Schuylerville	40.82657951686922	-73.82620275994073	Pete's Donut Shop & Restaurant	40.82641164206352	-73.82160457227829	Diner
1785	Schuylerville	40.82657951686922	-73.82620275994073	Cabo	40.825959684250584	-73.82135166456302	Mexican Restaurant
1786	Schuylerville	40.82657951686922	-73.82620275994073	Cestra's Pizza	40.828733	-73.823949	Pizza Place
1787	Schuylerville	40.82657951686922	-73.82620275994073	Pete's Diner	40.82642502764433	-73.82156218165076	Diner
1788	Schuylerville	40.82657951686922	-73.82620275994073	Legendary Bar and Restaurant	40.83086249247355	-73.82638588514928	American Restaurant
1789	Schuylerville	40.82657951686922	-73.82620275994073	Dunkin'	40.8263461393095	-73.82217273497031	Donut Shop
1790	Schuylerville	40.82657951686922	-73.82620275994073	Taqueria Lupita	40.829202506332805	-73.8268924774988	Mexican Restaurant
1791	Schuylerville	40.82657951686922	-73.82620275994073	SUBWAY	40.82678680170033	-73.82269183738958	Sandwich Place
1792	Schuylerville	40.82657951686922	-73.82620275994073	Chase Bank	40.830498	-73.826449	Bank
1793	Schuylerville	40.82657951686922	-73.82620275994073	Vapor Lounge	40.82608421549082	-73.82150886877642	Hookah Bar
1794	Schuylerville	40.82657951686922	-73.82620275994073	Rite Aid	40.8293809	-73.8252446	Pharmacy
1795	Schuylerville	40.82657951686922	-73.82620275994073	CVS pharmacy	40.82561694240552	-73.82075125799814	Pharmacy
1796	Schuylerville	40.82657951686922	-73.82620275994073	Domino's Pizza	40.82687097197242	-73.8227927684784	Pizza Place
1797	Schuylerville	40.82657951686922	-73.82620275994073	McDonald's	40.82759966816098	-73.82364126470975	Fast Food Restaurant
1798	Schuylerville	40.82657951686922	-73.82620275994073	7-Eleven	40.8309841	-73.8269655	Convenience Store
1799	Schuylerville	40.82657951686922	-73.82620275994073	Ohana Hibachi Steak & Seafood	40.828645	-73.824702	Japanese Restaurant
1800	Schuylerville	40.82657951686922	-73.82620275994073	Star Sky Nails	40.826862	-73.822845	Spa
1801	Schuylerville	40.82657951686922	-73.82620275994073	Hk Kitchen And Draft House	40.828957	-73.82444	American Restaurant
1802	Schuylerville	40.82657951686922	-73.82620275994073	Hobby Heroes	40.829311	-73.824523	Hobby Shop
1803	Schuylerville	40.82657951686922	-73.82620275994073	TD Bank	40.826205335830835	-73.82123373829472	Bank
1804	Schuylerville	40.82657951686922	-73.82620275994073	Louis Seafood	40.83060356145349	-73.82793250584578	Italian Restaurant
1805	Edgewater Park	40.821986118163494	-73.81388514428619	Muscle Maker Grill	40.81939123374593	-73.81729767562672	American Restaurant
1806	Edgewater Park	40.821986118163494	-73.81388514428619	Bicentennial Veterans Memorial park	40.82424235914897	-73.81420155901135	Park
1807	Edgewater Park	40.821986118163494	-73.81388514428619	Tosca Café	40.819204436132736	-73.81746681637895	Bar
1808	Edgewater Park	40.821986118163494	-73.81388514428619	The Miles Coffee Bar	40.81946172710321	-73.81735175518574	Coffee Shop
1809	Edgewater Park	40.821986118163494	-73.81388514428619	The Wicked Wolf	40.81968770624791	-73.81735925205253	Pub
1810	Edgewater Park	40.821986118163494	-73.81388514428619	Patricia's of Tremont	40.823118889430276	-73.81940281496017	Italian Restaurant
1811	Edgewater Park	40.821986118163494	-73.81388514428619	Tommy's Pizzeria	40.81957293563141	-73.81748174041417	Pizza Place
1812	Edgewater Park	40.821986118163494	-73.81388514428619	Green Dragon	40.81887820776003	-73.81679306899113	Asian Restaurant
1813	Edgewater Park	40.821986118163494	-73.81388514428619	S & W Deli	40.81948470960523	-73.81758001179004	Deli / Bodega
1814	Edgewater Park	40.821986118163494	-73.81388514428619	Tosca Marquee	40.81922225798978	-73.81760066505247	Italian Restaurant
1815	Edgewater Park	40.821986118163494	-73.81388514428619	Spoto's Italian Restaurant	40.82039946759965	-73.8177024901674	Italian Restaurant
1816	Edgewater Park	40.821986118163494	-73.81388514428619	Rino's Italian Restaurant	40.82123091031154	-73.81874315720901	Italian Restaurant
1817	Edgewater Park	40.821986118163494	-73.81388514428619	Bridges Sports Bar	40.81894927151521	-73.8173667230774	Sports Bar
1818	Edgewater Park	40.821986118163494	-73.81388514428619	Franks Pizza & Restaurant	40.818721232539104	-73.81723942127738	Pizza Place
1819	Edgewater Park	40.821986118163494	-73.81388514428619	BP	40.81999403957201	-73.80997695404865	Donut Shop
1820	Edgewater Park	40.821986118163494	-73.81388514428619	Frank And Sons Deli & Grocery	40.822531906070836	-73.81077386877354	Deli / Bodega
1821	Edgewater Park	40.821986118163494	-73.81388514428619	4041 E Tremont Ave, Bronx NY	40.819497999999996	-73.81710600000001	Juice Bar
1822	Edgewater Park	40.821986118163494	-73.81388514428619	4101 Wines And Liquor	40.818948999999996	-73.81675600000001	Liquor Store
1823	Edgewater Park	40.821986118163494	-73.81388514428619	E Tremont Ave	40.82275315290523	-73.81920461668666	Bookstore
1824	Edgewater Park	40.821986118163494	-73.81388514428619	S&E Deli	40.82633272472061	-73.81464873213343	Deli / Bodega
1825	Castle Hill	40.819014376988314	-73.84802729582735	Shorehaven Diner	40.819694502732986	-73.8478884732003	Diner
1826	Castle Hill	40.819014376988314	-73.84802729582735	Golden Mango Supermarket	40.81914040206044	-73.84481459516842	Market
1827	Castle Hill	40.819014376988314	-73.84802729582735	Franks Original Pizza Italia	40.82286427195636	-73.84890931755929	Pizza Place
1828	Castle Hill	40.819014376988314	-73.84802729582735	Rite Aid	40.8197875	-73.8478261	Pharmacy
1829	Castle Hill	40.819014376988314	-73.84802729582735	Chase Bank	40.8230706	-73.8487233	Bank
1830	Castle Hill	40.819014376988314	-73.84802729582735	El Sazon Criollo	40.820957	-73.848083	Latin American Restaurant
1831	Castle Hill	40.819014376988314	-73.84802729582735	Pugsley Creek Park	40.81652094710941	-73.85237087479979	Park
1832	Castle Hill	40.819014376988314	-73.84802729582735	Jimmy Ryans Softball	40.822657	-73.851476	Baseball Field
1833	Olinville	40.87137078192371	-73.86332361652777	Lash West Indian and American Cuisine	40.871159000000006	-73.86305	Food
1834	Olinville	40.87137078192371	-73.86332361652777	Feroza's Roti Shop	40.87144539272876	-73.86656224964892	Caribbean Restaurant
1835	Olinville	40.87137078192371	-73.86332361652777	Fine Fare	40.873655399195115	-73.86715009094468	Supermarket
1836	Olinville	40.87137078192371	-73.86332361652777	Richie Rich	40.87149581108973	-73.86442424824064	Caribbean Restaurant
1837	Olinville	40.87137078192371	-73.86332361652777	La Estrella Bar & Restaurant	40.871000854105546	-73.86534051038957	Mexican Restaurant
1838	Olinville	40.87137078192371	-73.86332361652777	Fat Boy Deli	40.871676	-73.866793	Deli / Bodega
1839	Olinville	40.87137078192371	-73.86332361652777	MTA Subway - Burke Ave (2/5)	40.87123805920952	-73.86721259662758	Metro Station
1840	Olinville	40.87137078192371	-73.86332361652777	Kennedy Fried Chicken	40.872061614647485	-73.86721259662758	Fried Chicken Joint
1841	Olinville	40.87137078192371	-73.86332361652777	The Great American Laundromat	40.87181268449488	-73.86728672794283	Laundromat
1842	Olinville	40.87137078192371	-73.86332361652777	Pioneer Supermarkets	40.87025038134215	-73.86737913104206	Supermarket
1843	Olinville	40.87137078192371	-73.86332361652777	Gun Hill Playground	40.87471215015537	-73.86558744303153	Basketball Court
1844	Pelham Gardens	40.86296562477998	-73.84161194831223	Fratelli's	40.86301897888721	-73.84360740712835	Italian Restaurant
1845	Pelham Gardens	40.86296562477998	-73.84161194831223	Walgreens	40.8630428	-73.8431546	Pharmacy
1846	Pelham Gardens	40.86296562477998	-73.84161194831223	Battaglia's Market	40.8629219	-73.8437299	Grocery Store
1847	Pelham Gardens	40.86296562477998	-73.84161194831223	Caridad & Louie	40.86584304086998	-73.83770669702484	Spanish Restaurant
1848	Pelham Gardens	40.86296562477998	-73.84161194831223	Dunkin'	40.8623027781774	-73.8439247675683	Donut Shop
1849	Pelham Gardens	40.86296562477998	-73.84161194831223	Casa Doro	40.86267352762037	-73.84357086709907	Deli / Bodega
