125480,55.85942,37.42325,Central,North-Western,Severnoye Tushino
123182,55.80758,37.46679,Central,South-Eastern,Lyublino
121205,55.75328,37.57848,Central,Central,Arbat
105005,55.72845,37.66149,Central,Southern,Nagatino-Sadovniki
105175,55.73209,37.57344,Central,Central,Basmanny
123022,55.76347,37.55067,Central,Central,Presnensky
115162,55.71925,37.6146,Central,Southern,Donskoy
107139,55.77006,37.646,Central,Central,Krasnoselsky
107016,55.73209,37.57344,Central,Central,Meshchansky
123056,55.77085,37.58435,Central,South-Eastern,Lyublino
123557,55.76895,37.5725,Central,Central,Tverskoy
109074,55.75227,37.63451,Central,Central,Tagansky
119004,55.73209,37.57344,Central,Central,Tagansky
119435,55.7309,37.57127,Central,South-Eastern,Lyublino
127495,55.73209,37.57344,Central,Central,Tverskoy
119071,55.71429,37.5938,Central,Southern,Donskoy
109377,55.71366,37.78934,Central,South-Eastern,Ryazansky
109542,55.71376,37.81472,Central,South-Eastern,Ryazansky
109559,55.67374,37.77654,Central,South-Eastern,Kapotnya
109443,55.70334,37.76716,Central,South-Eastern,Ryazansky
111116,55.75705,37.70867,Central,South-Eastern,Lefortovo
115201,55.65093,37.63313,Central,Southern,Nagatino-Sadovniki
115569,55.61824,37.68514,Central,Southern,Tsaritsyno
117393,55.66552,37.53229,Central,South-Western,Obruchevsky
117647,55.62561,37.5252,Central,South-Western,Yasenevo
109391,55.73209,37.57344,Central,South-Eastern,Nizhegorodsky
109129,55.70396,37.74196,Central,South-Eastern,Tekstilshchiki
117292,55.68521,37.56483,Central,South-Western,Akademichesky
119333,55.69737,37.56039,Central,South-Western,Gagarinsky
117638,55.66469,37.60931,Central,Southern,Nagorny
117152,55.69295,37.60703,Central,Southern,Donskoy
117623,55.74896,37.48803,Central,Southern,Chertanovo Yuzhnoye
117105,55.69077,37.61906,Central,Southern,Nagorny
117593,55.60839,37.54566,Central,South-Western,Yasenevo
117403,55.58144,37.63592,Central,Southern,Biryulyovo Zapadnoye
115225,55.73209,37.57344,Central,Southern,Danilovsky
115477,55.63077,37.65139,Central,Southern,Tsaritsyno
115142,55.67887,37.6919,Central,Southern,Nagatinsky Zaton
115551,55.61327,37.70859,Central,Southern,Orekhovo-Borisovo Severnoye
